,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_q,param_model__splitter,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_features,param_model__max_depth,param_model__ccp_alpha,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
125,0,2000,0.051524957021077476,0.0014410023961366817,0.005567630132039388,0.00016622572668004328,9,random,20,20,0.01,sqrt,20,0.01,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4809.829834998396,-4233.715652091951,-4603.672744871665,-4549.072743987337,238.34534889373828,357,-4299.991293562429,-4455.48980650449,-4268.882639613339,-4341.454579893419,81.62908700869535
126,0,2000,0.05163327852884928,0.003150575757949526,0.005481719970703125,0.00013900205291200596,8,best,100,100,0.001,log2,10,0.1,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-4577.822542501796,-4053.7221164590505,-4428.419874032091,-4353.321510997645,220.4542843650914,342,-4270.369487855324,-4340.7642999062,-4031.5908448984087,-4214.241544219977,132.3122968911385
127,0,2000,0.05387981732686361,0.0005704020989775198,0.005481243133544922,0.00015492304001680726,14,best,100,20,0.01,,30,0.1,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3523.2512942024005,-3155.2427002808886,-3435.9961843635047,-3371.4967262822647,157.0089516972462,207,-3160.47546938974,-3219.880065101044,-2863.042358428634,-3081.1326309731394,156.10840620502208
128,0,2000,0.0501252810160319,0.0022215530299326486,0.005759000778198242,0.00031954962669582325,4,best,20,50,0.0001,0.7,10,0.001,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.7, 'model__max_depth': 10, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3753.981785692156,-3440.9269207946386,-3822.472021895124,-3672.460242793973,166.08930832701645,256,-3475.558079929771,-3548.2490902434733,-3197.1562738694183,-3406.987814680888,151.31193472336793
129,0,2000,0.05376903216044108,0.003131606695427324,0.0070302486419677734,0.0011042755371062532,4,best,200,20,0.0,log2,30,0.01,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'best', 'model__min_samples_split': 200, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0, 'model__max_features': 'log2', 'model__max_depth': 30, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4367.918091218514,-3337.1617168244616,-3769.3799582612364,-3824.819922101404,422.62660275270747,274,-4323.31325020238,-3377.5899829353684,-3536.7524718068958,-3745.885234981548,413.4412566393979
130,0,2000,0.05223536491394043,0.004162020988525189,0.0052182674407958984,0.00010865471714938928,3,random,20,100,0.001,log2,25,0.001,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'log2', 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-4477.524754380111,-5052.41938649729,-5480.88106287899,-5003.6084012521305,411.0700302556544,384,-4805.485058195245,-5505.761242003377,-5298.898253053937,-5203.381517750852,293.7564392989991
131,0,2000,0.04871249198913574,0.0023002591233258402,0.0054616133371988935,0.00032702370076181963,11,random,20,20,0.0001,log2,30,0.01,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'log2', 'model__max_depth': 30, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4070.152855599783,-4012.949436626721,-4431.451047754125,-4171.517779993544,185.27823320989947,326,-4019.4180563623154,-4086.215153822157,-3674.728520703284,-3926.7872436292523,180.3065221774064
132,0,2000,0.054816484451293945,0.004196272992290785,0.006066322326660156,0.00047583462707072164,8,best,20,10,0.01,log2,10,0.0,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3315.526513109292,-3158.7575969965606,-3247.047230137543,-3240.443780081132,64.17074842052668,182,-2882.8027996483424,-2673.4607090385507,-2403.9931620722923,-2653.418890253062,195.98626335213717
133,0,2000,0.05706667900085449,0.005393896555095598,0.005779107411702474,0.0006709376240314276,6,best,50,10,0.0,0.5,20,0.01,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3358.821918004119,-3265.4469056049033,-3321.7311095598257,-3315.333311056283,38.38768990537965,196,-2836.1948976146205,-3026.3642063427524,-2770.2197765250257,-2877.592960160799,108.59049043261902
134,0,2000,0.05412761370340983,0.00785322017585554,0.006209135055541992,0.0007191204986210784,10,random,20,50,0.01,log2,25,0.0,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'log2', 'model__max_depth': 25, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4186.9570874094115,-3900.9789421760083,-4365.100252633638,-4151.012094073019,191.17388178425733,322,-4186.732713121916,-4369.900852446125,-4234.468482777095,-4263.700682781712,77.58235604270531
135,0,2000,0.0499262809753418,0.0026553819628140052,0.006031433741251628,0.000594318311243193,5,best,200,10,0.001,,30,0.1,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'best', 'model__min_samples_split': 200, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3977.1474006119306,-3347.5555125123346,-3808.4451323791222,-3711.049348501129,266.0963991089321,262,-3719.0996035231938,-3510.598313210242,-3273.943748178462,-3501.213888303966,181.85522531222662
136,0,2000,0.050004005432128906,0.0021447097062137787,0.005561669667561849,0.0003825788632477182,14,random,200,100,0.001,log2,20,0.0,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4733.797827316425,-5059.311138567226,-5288.499852164694,-5027.202939349449,227.5914269554819,386,-4821.388092844293,-5432.766664152182,-5367.408219275253,-5207.187658757243,274.1032778268656
137,0,2000,0.05177497863769531,0.0023954929764593742,0.0056285858154296875,0.0002128628882416777,8,random,200,100,0.01,log2,25,0.0,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'log2', 'model__max_depth': 25, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4820.457479644179,-4823.168048833803,-4557.724654582494,-4733.783394353492,124.49724677985732,368,-4881.341598440466,-5475.5988020857985,-4479.109597416872,-4945.349999314379,409.32504629959965
138,0,2000,0.05128661791483561,0.004263921530212378,0.005469322204589844,0.00011238311014319626,13,random,20,20,0.0001,,30,0.001,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3359.475298340333,-3300.5768735769425,-3740.9623211044623,-3467.0048310072457,195.20380101349969,225,-3366.6465901118668,-3232.5542413081207,-3459.9309489932157,-3353.043926804401,93.32315231216917
139,0,2000,0.048830270767211914,0.0013342288973791528,0.005631367365519206,0.0003524506372428592,10,random,200,10,0.001,sqrt,30,0.1,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-5050.527218895237,-4367.064512546084,-4702.073256472481,-4706.554995971267,279.0404776303111,367,-4935.958150572503,-4718.040673001823,-4392.873530733449,-4682.290784769259,223.1498255401708
140,0,2000,0.05030600229899088,0.0009172115781063788,0.005473931630452474,0.00029117545677264045,3,best,50,50,0.001,,30,0.1,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3780.8934016155076,-3326.7554881045567,-3704.2933361149844,-3603.9807419450167,198.50654654838894,247,-3503.8762305862833,-3352.0218798692204,-3066.370808664747,-3307.422973040084,181.37354717166977
141,0,2000,0.05525533358256022,0.002643818741854277,0.006111303965250651,0.0007728374762066908,9,best,20,20,0.01,0.7,10,0.001,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': 0.7, 'model__max_depth': 10, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3520.9840974151352,-2853.682926776798,-3312.1424411690373,-3228.9364884536567,278.7055028870431,180,-2870.232926687411,-2739.9001928793377,-2629.862349760472,-2746.6651564424064,98.2473989886571
142,0,2000,0.05206759770711263,0.0035377100398772975,0.007876316706339518,0.001919243501732437,8,best,50,100,0.0001,log2,15,0.1,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-4159.337965103558,-4052.8396827138026,-4255.481045502206,-4155.886231106523,82.76398705103189,324,-4164.514305163234,-4464.881594561435,-3912.519581303903,-4180.638493676191,225.78889921617716
143,0,2000,0.050699869791666664,0.002999669233493153,0.005438009897867839,0.00019016591622706214,7,random,100,100,0.0001,sqrt,25,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'sqrt', 'model__max_depth': 25, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-5769.050133976236,-4963.861505450899,-4408.584695102261,-5047.165444843132,558.5225822538946,387,-5748.107238587835,-5333.654653428388,-4363.052410996557,-5148.271434337594,580.4420282846659
144,0,2000,0.05027929941813151,0.003629716982341822,0.0054353078206380205,0.0002186948991896097,3,best,50,20,0.001,0.7,15,0.1,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.7, 'model__max_depth': 15, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3248.4043636905767,-2816.61111867858,-3064.7870080221646,-3043.267496797107,176.93439204409742,139,-3190.2425723708225,-2821.383918032291,-2810.1221724029774,-2940.58288760203,176.59591421810856
145,0,2000,0.049175421396891274,0.0006722485796748066,0.007611195246378581,0.0017476130023304133,7,random,200,100,0.001,,20,0.1,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-4944.696571584078,-4345.251645710313,-4306.633093706376,-4532.193770333589,292.1093047922821,355,-5166.841829424605,-4639.9913363511205,-4282.432176901246,-4696.421780892324,363.2569381511847
146,0,2000,0.05213475227355957,0.004348760228927572,0.00531617800394694,0.00018374575457615598,6,best,100,50,0.0001,sqrt,20,0.01,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4121.656675799814,-3553.416302988195,-4004.6340489010718,-3893.23567589636,244.99180728389618,285,-3884.985850703965,-3648.0325641165455,-3330.9023974676506,-3621.306937429387,226.9916483470052
147,0,2000,0.04906837145487467,0.0013113120733716723,0.006172339121500651,0.0010580019829666753,7,best,200,10,0.0001,0.7,15,0.1,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 200, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.7, 'model__max_depth': 15, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3905.760003112221,-3721.189624004789,-3884.7135998786493,-3837.22107566522,82.49529725217751,277,-3783.3952720060283,-3976.4902283612205,-3301.3922957417744,-3687.0925987030078,283.8954717506002
148,0,2000,0.05031450589497884,0.002195009461653968,0.006095012029012044,0.0005444041827817249,11,best,20,20,0.01,sqrt,20,0.001,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3588.787838192225,-3091.053905587153,-3131.261245583595,-3270.367663120991,225.75460640068724,189,-3188.5916705426184,-2964.0443280874056,-2853.2322246674184,-3001.956074432481,139.50977234022065
149,0,2000,0.052947680155436196,0.0029329957358281106,0.005910634994506836,0.0004818484115645549,5,best,20,10,0.001,log2,25,0.1,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'log2', 'model__max_depth': 25, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3057.0137336108546,-2895.0817961597086,-2962.8512621933405,-2971.648930654634,66.40048854959127,129,-2600.629837434046,-2687.0743488509424,-2479.9822220770443,-2589.228802787344,84.92849908872577
150,0,2000,0.049920082092285156,0.0008442104615000936,0.005371967951456706,0.00012035744141154723,14,random,100,10,0.0001,,20,0.0,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3690.787275324635,-3389.5898665543564,-3786.5876793845223,-3622.3216070878375,169.14978893142265,248,-3541.166528754551,-3786.3087254693564,-3465.67719496222,-3597.7174830620424,136.86892126813206
151,0,2000,0.0503396193186442,0.002990259178596255,0.0055493513743082685,0.0002726258737740585,9,random,200,50,0.01,0.7,20,0.1,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 0.7, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-4349.873026765755,-3877.976479630046,-4892.68265660489,-4373.510721000231,414.5891233814252,343,-4589.112685456567,-4527.921757755228,-4729.672941478488,-4615.569128230095,84.46238830235147
152,0,2000,0.047746896743774414,0.0025281510933979766,0.005386034647623698,0.0002827966197143159,4,random,100,10,0.001,0.5,10,0.1,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-4432.641603742658,-3794.019150239024,-3593.001057621581,-3939.8872705344206,357.96386508650977,287,-3984.513652295475,-4136.720158919835,-3570.43719144753,-3897.2236675542804,239.2819200432806
153,0,2000,0.049623966217041016,0.00242034881395182,0.006118059158325195,0.0010019724149423676,7,best,20,100,0.0001,0.5,10,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4256.622355034779,-3825.1703512052077,-4274.523575795874,-4118.772094011953,207.73637293543194,318,-4110.957363266504,-4290.998531047706,-3797.561442609353,-4066.505778974521,203.88231502704397
154,0,2000,0.05801709493001302,0.007014799307318393,0.005986611048380534,0.0011083192980849328,12,best,20,20,0.01,0.7,15,0.0,DecisionTreeRegressor(),"{'q': 12, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': 0.7, 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3273.2410464698605,-3019.6670401158694,-3259.2626626546657,-3184.0569164134654,116.38119084965393,169,-2874.0445556957884,-2999.5899187036935,-2634.2621306110213,-2835.965535003501,151.55550589543932
