,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weights,param_model__p,param_model__n_neighbors,param_model__metric,param_model__leaf_size,param_model__algorithm,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
227,1,20000,0.5731577078501383,0.012352514509746886,1.5163969198862712,0.08779029584354142,distance,3,755,chebyshev,570,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 755, 'model__metric': 'chebyshev', 'model__leaf_size': 570, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2212.2276760127,-2249.9648702253667,-2450.429753866685,-2304.207433368251,104.53627509377243,134,-812.5069919301308,-828.3616501772876,-83.96122044119494,-574.9432875162045,347.23708057461295
228,1,20000,0.5747194290161133,0.07629730395359988,2.1842952569325766,0.14346873971480784,distance,4,1205,euclidean,540,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1205, 'model__metric': 'euclidean', 'model__leaf_size': 540, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2184.4778583785096,-2225.564964791055,-2435.740625158031,-2281.9278161091984,110.04793727874049,129,-799.2507996250538,-814.9388221001453,-84.98641843385707,-566.3920133863521,340.46540563466846
229,1,20000,0.5186976591746012,0.06890536046755799,2.052940607070923,0.045367590977337856,distance,4,1205,euclidean,690,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1205, 'model__metric': 'euclidean', 'model__leaf_size': 690, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2184.4778583785096,-2225.564964791055,-2435.740625158031,-2281.9278161091984,110.04793727874049,129,-799.2507996250538,-814.9388221001453,-84.98641843385707,-566.3920133863521,340.46540563466846
230,1,20000,0.5031883716583252,0.07096344009431468,1.3478366533915203,0.05696308352503453,uniform,1,255,minkowski,630,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 255, 'model__metric': 'minkowski', 'model__leaf_size': 630, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2482.6646123435876,-2486.9726037309615,-2271.3680332739154,-2413.6684164494877,100.63693485788254,170,-2475.0170618971356,-2433.483227080677,-2279.861898312164,-2396.120729096659,83.93788044410601
231,1,20000,0.44994115829467773,0.019943420681995686,1.876725673675537,0.03241922057363534,distance,4,1155,euclidean,150,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1155, 'model__metric': 'euclidean', 'model__leaf_size': 150, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2177.2905692813883,-2218.1937621837674,-2420.129481818381,-2271.8712710945124,106.15598768693994,122,-798.6635996103093,-814.2189571823186,-84.3201494627827,-565.7342354184701,340.47039411644477
232,1,20000,0.5746859709421793,0.07105949151383513,1.9220869541168213,0.029247028384148062,distance,2,1155,euclidean,90,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1155, 'model__metric': 'euclidean', 'model__leaf_size': 90, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2177.2855344646023,-2218.200719316742,-2420.1256215284457,-2271.870625103263,106.15451336501373,121,-798.6716349742265,-814.2189207336364,-84.3201494627827,-565.7369017235485,340.4722177031961
233,1,20000,0.47608216603597003,0.03703217981118414,2.0003459453582764,0.1040056766332361,distance,2,1105,euclidean,450,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1105, 'model__metric': 'euclidean', 'model__leaf_size': 450, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2170.1905386565445,-2210.6171744473927,-2404.467898166357,-2261.758537090098,102.25148580644031,119,-797.9963117025459,-813.468506348053,-83.66756960861692,-565.0441292197386,340.4432319874264
234,1,20000,0.5111725330352783,0.015826248599408118,5.02523930867513,0.08440645694814376,distance,3,955,minkowski,810,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 955, 'model__metric': 'minkowski', 'model__leaf_size': 810, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2179.2292396129183,-2213.2766969347585,-2402.4142175459688,-2264.973384697882,98.17431516780907,120,-804.2802141221728,-821.1251215430656,-84.06191074543999,-569.8224154702261,343.5533812858043
235,1,20000,0.53339950243632,0.02738500739874523,2.821222941080729,0.06761788531999875,distance,2,1205,manhattan,270,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1205, 'model__metric': 'manhattan', 'model__leaf_size': 270, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2163.9836960592015,-2217.449287082245,-2350.92940608082,-2244.1207964074224,78.6159512276147,112,-787.6995091567175,-800.372588070762,-93.4841488268832,-560.5187486847875,330.28385754339155
236,1,20000,0.4608790874481201,0.02397891493953057,2.1321401596069336,0.0385656642141565,distance,4,1205,manhattan,420,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1205, 'model__metric': 'manhattan', 'model__leaf_size': 420, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2163.988036286481,-2217.4646856698323,-2350.9271406039875,-2244.126620853434,78.61170935494198,113,-787.6982909537946,-800.3730322146896,-93.4841488268832,-560.5184906651225,330.2836857498068
237,1,20000,0.5444473425547282,0.0024812948420368766,1.290305534998576,0.06338658711089608,distance,1,655,chebyshev,330,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 655, 'model__metric': 'chebyshev', 'model__leaf_size': 330, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2189.3913000098387,-2222.642729388002,-2409.1426086996976,-2273.7255460325127,96.71177120695269,126,-810.8401868680279,-825.2025589017554,-82.56048213504303,-572.8677426349421,346.7491665039689
238,1,20000,0.541215181350708,0.054884006308340866,1.3446180820465088,0.03439566946556916,distance,1,655,chebyshev,480,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 655, 'model__metric': 'chebyshev', 'model__leaf_size': 480, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2188.9986539900997,-2222.7077903030317,-2407.1703181671146,-2272.958920820082,95.89438930797171,125,-811.1434841638662,-825.8141111883525,-82.60837602414496,-573.1886571254546,346.9443432583031
239,1,20000,0.5408888657887777,0.013856546610889371,0.8631203969319662,0.01841559222402566,uniform,1,205,euclidean,870,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 205, 'model__metric': 'euclidean', 'model__leaf_size': 870, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2474.1629638573613,-2478.9802353406076,-2302.781684997768,-2418.6416280652456,81.94895293955943,171,-2446.7823888280136,-2423.6038400960024,-2302.041509696279,-2390.809246206765,63.47752654405533
240,1,20000,0.4635746479034424,0.013240677716620838,1.2939153512318928,0.013875769314433654,uniform,4,205,euclidean,570,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 205, 'model__metric': 'euclidean', 'model__leaf_size': 570, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2474.094555553116,-2479.1698660109914,-2302.821863405853,-2418.6954283233204,81.96117771674105,172,-2446.7325356304636,-2423.6127130007517,-2302.0421093454165,-2390.7957859922103,63.464125763300835
241,1,20000,0.46882812182108563,0.0168405673503868,0.653886874516805,0.02438499015362074,uniform,4,105,chebyshev,840,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 105, 'model__metric': 'chebyshev', 'model__leaf_size': 840, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2480.856787107282,-2474.5000128584293,-2305.7586887260154,-2420.3718295639087,81.08526863435313,173,-2441.463702306844,-2403.9719521559464,-2311.774450789841,-2385.736701750877,54.49292772315687
242,1,20000,0.4745179812113444,0.017707464280947213,2.0211777687072754,0.026245790105638586,distance,1,1155,manhattan,630,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1155, 'model__metric': 'manhattan', 'model__leaf_size': 630, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2156.5287160904604,-2209.195461564755,-2337.9375668669613,-2234.5539148407256,76.19965507106919,108,-786.77725329385,-799.2027861117477,-92.6510445095277,-559.5436946383752,330.18192815951824
243,1,20000,0.45024363199869794,0.010553455193518139,2.6281543572743735,0.09949489937936652,distance,1,1155,manhattan,540,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1155, 'model__metric': 'manhattan', 'model__leaf_size': 540, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2156.5330020296165,-2209.203524051193,-2337.9409724088055,-2234.5591661632047,76.19883800276965,109,-786.7782655659071,-799.2056122353499,-92.65104479404214,-559.544974198433,330.18284401456003
244,1,20000,0.46122129758199054,0.027698739427327007,1.9521032969156902,0.031320752886056416,distance,2,1155,manhattan,150,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1155, 'model__metric': 'manhattan', 'model__leaf_size': 150, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2156.540843763897,-2209.202069016479,-2337.937419702468,-2234.5601108276146,76.19471615071006,110,-786.7739058938834,-799.2026299375725,-92.6510445095277,-559.5425267803279,330.1811224748292
245,1,20000,0.4996198813120524,0.02823765895891341,4.633486032485962,0.13192728135181972,distance,4,805,minkowski,720,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 805, 'model__metric': 'minkowski', 'model__leaf_size': 720, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2170.806427228505,-2205.2457833970557,-2379.7389955465806,-2251.9304020573804,91.4614481283117,118,-806.0683281771982,-821.8630325802387,-82.95969695399604,-570.2970192371442,344.65984916472524
246,1,20000,0.4591176509857178,0.04793241655575848,1.1516520977020264,0.022032908070925172,distance,2,1005,minkowski,720,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1005, 'model__metric': 'minkowski', 'model__leaf_size': 720, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2154.961281919581,-2194.1549471529493,-2372.0107944800598,-2240.37567451753,94.4453614681298,111,-800.6829565348446,-817.833051622635,-82.98665268326353,-567.167553613581,342.4391820062365
247,1,20000,0.5735909144083658,0.011114641027872735,1.970014254252116,0.031352332184147846,distance,1,1055,minkowski,720,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1055, 'model__metric': 'minkowski', 'model__leaf_size': 720, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2139.615298519699,-2191.8596619401333,-2310.965550037663,-2214.1468368324986,71.70665146892826,98,-784.6518745632249,-796.6618679979231,-90.86114916884348,-557.3916305766638,329.9233017410105
248,1,20000,0.510916550954183,0.06043865590841556,1.1558640003204346,0.10594641541461802,distance,3,555,chebyshev,240,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 555, 'model__metric': 'chebyshev', 'model__leaf_size': 240, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2160.4269775757266,-2197.4272534452225,-2378.268898809342,-2245.3743766100965,95.17692516756672,114,-809.6672673832622,-822.6674025645312,-81.28839850172223,-571.2076894831719,346.4659046577865
249,1,20000,0.5656055609385172,0.06926501165311807,7.629254659016927,0.10876778233642455,distance,3,755,minkowski,210,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 755, 'model__metric': 'minkowski', 'model__leaf_size': 210, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2142.773159369568,-2179.09144908886,-2330.5326758279925,-2217.4657614288067,81.31359005253753,100,-799.9023148952418,-816.4861515952138,-81.00945578257587,-565.7993074243439,342.8650425469263
250,1,20000,0.4244670073191325,0.011246690650201415,2.4524213473002114,0.05188376735681943,distance,1,1955,cosine,690,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1955, 'model__metric': 'cosine', 'model__leaf_size': 690, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2147.269013786467,-2208.6988157661967,-2327.689763639495,-2227.8858643973863,74.89556671688014,106,-791.976047671794,-806.5648134555487,-78.58157402165276,-559.0408117163319,339.7881863125786
251,1,20000,0.5435203711191813,0.058829120833972556,1.2308780352274578,0.016301636765476663,distance,2,855,minkowski,900,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 855, 'model__metric': 'minkowski', 'model__leaf_size': 900, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2131.412747844797,-2170.2551566430343,-2322.0124200608448,-2207.8934415162253,82.23761964925302,94,-798.5636403738831,-815.5941803817251,-81.60546305123643,-565.2544279356149,342.06212958909254
252,1,20000,0.5412879784901937,0.12463893081882933,2.890371004740397,0.17424632184575256,distance,2,1905,cosine,180,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1905, 'model__metric': 'cosine', 'model__leaf_size': 180, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2144.1146986287863,-2205.030693756289,-2322.7215763347067,-2223.955656239927,74.1337522982154,104,-791.6242963967662,-806.0757939438698,-78.25163315491513,-558.6505744985171,339.74457913593324
253,1,20000,0.5080179373423258,0.06928445136454908,1.1428629557291667,0.06249975097753029,distance,4,505,chebyshev,60,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 505, 'model__metric': 'chebyshev', 'model__leaf_size': 60, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2148.8082932455154,-2181.7453005020657,-2358.3675525020985,-2229.640382083227,92.01168373198227,107,-806.8110397098844,-819.0523099554887,-79.45164553040841,-568.4383317319272,345.80191500921774
254,1,20000,0.5182321071624756,0.06070879450031875,3.0512376626332602,0.44292420457336584,distance,2,1855,cosine,810,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1855, 'model__metric': 'cosine', 'model__leaf_size': 810, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2140.87330550687,-2201.5590456924347,-2317.5512250253923,-2219.994525408232,73.29698491121376,103,-791.2592182408862,-805.6381447280354,-77.93037047564945,-558.2759111481904,339.706311603349
255,1,20000,0.5402537186940511,0.10777146651757899,1.1229080359141033,0.036309888286361024,distance,3,505,chebyshev,270,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 505, 'model__metric': 'chebyshev', 'model__leaf_size': 270, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2147.18354472421,-2179.850243247647,-2356.5685604052856,-2227.8674494590473,91.97738949402064,105,-806.4795222302064,-819.3258704009144,-79.1118094272019,-568.3057340194409,345.9520959697538
256,1,20000,0.49887633323669434,0.022830812335844195,3.9149760405222573,0.09387917975988315,distance,3,705,minkowski,180,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 705, 'model__metric': 'minkowski', 'model__leaf_size': 180, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2132.0030980170036,-2169.435419565101,-2311.805103331753,-2204.414540304619,77.45899751732583,93,-797.8649572900401,-813.833775296244,-79.53696572621617,-563.7452327708335,342.44900855737376
257,1,20000,0.440276304880778,0.008259277927383686,1.7300804456075032,0.02747911871971673,distance,4,905,manhattan,690,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 905, 'model__metric': 'manhattan', 'model__leaf_size': 690, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2113.415857100966,-2164.7451461388673,-2269.43613192319,-2182.5323783876743,64.92493492336773,84,-781.4026127907619,-792.5439535258633,-87.8354240519768,-553.9273301228674,329.60813202644215
258,1,20000,0.5358545780181885,0.051138577750387645,1.4598629474639893,0.005964123909069593,distance,3,805,euclidean,90,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 805, 'model__metric': 'euclidean', 'model__leaf_size': 90, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2122.9578404672716,-2164.0823627152054,-2305.4059987918017,-2197.4820673247596,78.13871349511419,87,-793.2805863571798,-808.5912137660483,-80.26967034431414,-560.7138234891808,339.78281499239023
259,1,20000,0.4722559452056885,0.03515008582289601,1.7172377904256184,0.017948380450407274,distance,3,455,chebyshev,900,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 455, 'model__metric': 'chebyshev', 'model__leaf_size': 900, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2137.4564266455372,-2170.298253482999,-2338.3961760851194,-2215.383618737885,88.01027722690644,99,-805.7448598044467,-816.8890677472931,-79.1142053710408,-567.2493776409268,345.1936733177303
