,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
100,0,2000,0.23613937695821127,0.05452907522270123,0.15454959869384766,0.00934068460064907,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",IQR,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,16,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3932.2568290070176,-3883.7934250187727,-3820.043129006394,-3878.6977943440615,45.95253134802832,287,-131.5252614210788,-263.671954597072,-192.0688439835564,-195.75535333390243,54.01160302953532
101,0,2000,0.19567179679870605,0.01925893218291529,0.15245962142944336,0.005466641368683652,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,16,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3958.4389673905916,-3968.540365077244,-3859.725528802793,-3928.901620423543,49.08841205924779,293,-228.8845775863282,-213.8446562692636,-215.46644158882978,-219.39855848147386,6.740225799824819
102,0,2000,0.20730169614156088,0.022670571274368907,0.18281825383504233,0.02066327185461639,kbest,knn,8,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,18,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3234.9007202158346,-3358.2009430702947,-3467.9263941651216,-3353.676019150417,95.18612427673958,207,-191.7759252248621,-193.38619869317955,-203.65268953988942,-196.271604485977,5.260453566661877
103,0,2000,0.08769369125366211,0.006727342824250941,0.03252498308817545,0.0028541572388223963,kbest,knn,8,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,19,simple,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'simple', 'encoder__method': 'freq'}",-4160.774815623505,-4423.932751391702,-4396.008776998784,-4326.905448004664,118.02394488124553,359,-1155.8067872175052,-1101.5568604967884,-1086.3916739889253,-1114.5851072344065,29.79838805401315
104,0,2000,0.01945336659749349,0.006041923437962086,0.03363196055094401,0.001997662654539175,kbest,knn,7,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,10,simple,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'simple', 'encoder__method': 'freq'}",-3747.929371910607,-3810.8462597354037,-3797.192378225409,-3785.32266995714,27.022227568798076,268,-223.1080018322324,-237.73454747157535,-284.2770468807907,-248.37319872819947,26.08062746507698
105,0,2000,0.05395062764485677,0.015114019431531176,0.04066673914591471,0.004189616052876188,kbest,knn,6,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",IQR,30,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,11,iterative,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'iterative', 'encoder__method': 'freq'}",-4138.932244620603,-4261.753785366961,-4315.446306904006,-4238.710778963857,73.8807085962109,349,-969.8962451963513,-1225.74981569718,-1194.8797069979942,-1130.175255963842,114.03292469641946
106,0,2000,0.2164453665415446,0.015083354629486482,0.17309697469075522,0.0222119935511078,kbest,knn,6,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",z_score,70,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,14,knn_modelwise,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 14, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'freq'}",-3761.474156694959,-3801.168029258022,-3814.818853174885,-3792.4870130426225,22.626447541654784,272,-220.4283716452045,-236.98867635430452,-286.3725611910538,-247.92986973018762,28.01120392606117
107,0,2000,0.0520784060160319,0.007148776942362049,0.041276772816975914,0.001540450494473335,kbest,knn,9,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",IQR,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,14,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 14, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-3906.571543879629,-3799.851039970823,-3864.7632351780167,-3857.0619396761563,43.90747053325217,283,-898.0189830972888,-1068.4226467041883,-1033.2402623750056,-999.8939640588275,73.45444779456628
108,0,2000,0.20250296592712402,0.02723742682191594,0.165234645207723,0.008664967042103998,kbest,knn,7,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,13,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3202.096872020454,-3311.491672312777,-3365.698481091695,-3293.095675141642,68.04499078607279,194,-194.1735450209178,-192.8824611679406,-204.8056170159732,-197.28720773494388,5.342382924417141
109,0,2000,0.11620132128397624,0.018727019431704045,0.03867038091023763,0.0006522957555172166,kbest,knn,9,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",Isolation_Forest,70,"['tax', 'mpg']","['tax', 'mpg']",0.15,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,10,iterative,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'iterative', 'encoder__method': 'freq'}",-4789.774530734742,-4493.538467832088,-4545.579791531226,-4609.630930032686,129.14039517392482,379,-863.520701220038,-917.233820111131,-888.2290391074281,-889.6611868128657,21.95166008209578
110,0,2000,0.01895602544148763,0.0006784745814981764,0.036087989807128906,0.003130752432959517,kbest,knn,9,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,11,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-3306.102217932497,-3390.250596893057,-3466.703630900549,-3387.6854819087007,65.59033629530052,213,-411.8343306351619,-487.8383967535588,-503.0277975639062,-467.56684165087563,39.8937260090843
111,0,2000,0.2319800853729248,0.016904948339169713,0.15819239616394043,0.009236060309336084,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,20,knn_modelwise,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'freq'}",-4023.960760593224,-4054.2713548017073,-4066.5580704433974,-4048.2633952794426,17.901664444659687,310,-413.4283692685722,-506.65022583047016,-456.6095799780359,-458.8960583590261,38.09199060827897
112,0,2000,0.28086241086324054,0.023179177977743548,0.17763996124267578,0.0194990918269337,kbest,knn,5,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.15,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,10,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 5, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3135.647697201217,-4042.5801537815782,-3361.5616671330586,-3513.263172705285,385.47946793085475,232,-1365.0725398209606,-1375.3654668207027,-1296.9308669356456,-1345.7896245257696,34.80296665030522
113,0,2000,0.04143603642781576,0.007004875646180426,0.0348967711130778,0.006016836690784373,kbest,knn,5,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",IQR,30,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,14,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 5, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 14, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2696.716939007694,-3083.970463097959,-3072.910315889593,-2951.1992393317487,180.00280108512115,139,-734.5014093948796,-709.5627155816826,-786.1409046781209,-743.4016765515611,31.89008025408208
114,0,2000,0.04199687639872233,0.006154799308417666,0.04390597343444824,0.006581911340716355,kbest,knn,9,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,14,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 14, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-4100.397724623192,-4227.795330253872,-4216.350463569042,-4181.514506148702,57.54821414635098,336,-1275.121363657148,-1322.5730269656715,-1360.677827066499,-1319.4574058964397,34.99768972150575
115,0,2000,0.018490314483642578,0.002688093286549574,0.035140673319498696,0.0028178647540550417,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.5,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,10,simple,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'simple', 'encoder__method': 'freq'}",-4013.149276778206,-4083.8400090261734,-4086.0304092038227,-4061.006565002734,33.85202594024689,315,-419.2389997093288,-518.628655164369,-532.1280091388473,-489.99855467084836,50.337157271054394
116,0,2000,0.21486934026082358,0.010384420458638901,0.16458559036254883,0.016095608616709632,kbest,knn,8,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,12,knn_modelwise,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'freq'}",-3751.157355772318,-3759.30667642576,-3808.85499883328,-3773.1063436771196,25.496112329578484,266,-413.8438601052686,-510.82007237300957,-476.49099544017633,-467.0516426394849,40.14907614064886
117,0,2000,0.03699851036071777,0.0031365053392847695,0.03986803690592448,0.0026030842351753634,kbest,knn,8,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,30,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,11,simple,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'simple', 'encoder__method': 'freq'}",-4461.737268563063,-4593.299400150352,-4611.388405071405,-4555.47502459494,66.69271926368617,376,-208.88702959395363,-321.2827983299153,-222.75664327545874,-250.9754903997759,50.03618495453153
