,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__n_features_to_select,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
123,1,4000,8.194795608520508,2.4261242780520336,0.04526700973510742,0.008700060168022074,rfe,18,rf,23,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.05,220,77,66,0.1,,0.8,40,friedman_mse,RandomForestRegressor(n_jobs=-1),robust,11,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 18, 'selector__model_name': 'rf', 'selector__k': 23, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 220, 'model__min_samples_split': 77, 'model__min_samples_leaf': 66, 'model__min_impurity_decrease': 0.1, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3354.2532023009276,-2959.9133376287555,-3115.325208743784,-3531.3949680593882,-2891.97318779519,-3170.571980905609,240.40739443535412,91,-3281.2093211106067,-3023.545741687666,-3231.517747844788,-3101.7977290300396,-3127.1135593286785,-3153.0368198003553,92.36107981837311
124,1,4000,4.591461563110352,0.28750690147453084,0.0903815746307373,0.009239806485917455,model,23,rf,13,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.3,0.05,480,17,36,0.2,0.8,0.3,50,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,19,knn,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 23, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 480, 'model__min_samples_split': 17, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 0.3, 'model__max_depth': 50, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3233.5876223958335,-2936.0677421874993,-3106.0301979166666,-3530.7013519503544,-2894.288524718398,-3140.1350878337503,230.00980003168212,86,-3164.1033210247992,-3007.449565293842,-3159.3203693211426,-3075.264290039062,-3190.1342994791667,-3119.2543690316024,67.93543788473008
125,1,4000,2.142267847061157,0.3045046948357058,0.06416792869567871,0.012751628845359035,model,19,rf,11,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,410,137,51,0.5,0.8,0.5,50,poisson,RandomForestRegressor(n_jobs=-1),minmax,18,iterative,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 410, 'model__min_samples_split': 137, 'model__min_samples_leaf': 51, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.8, 'model__max_features': 0.5, 'model__max_depth': 50, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3236.45435499154,-2961.169741461114,-2979.7819745479123,-3530.169839389662,-2928.4742533274684,-3127.210032743539,229.39540030624173,85,-3181.446586016824,-2996.317542032138,-3082.019174607211,-3073.10688824111,-3180.365150255556,-3102.651068230568,70.50328299833686
126,1,4000,6.52619481086731,0.31797664478522475,0.05661821365356445,0.0064254616093540684,rfe,17,rf,12,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,350,107,16,0.2,0.8,0.3,30,poisson,RandomForestRegressor(n_jobs=-1),robust,15,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 17, 'selector__model_name': 'rf', 'selector__k': 12, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 350, 'model__min_samples_split': 107, 'model__min_samples_leaf': 16, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 0.3, 'model__max_depth': 30, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3188.0830929855606,-2810.9941969349993,-2937.9277319284843,-3471.6756682692817,-2773.6110096407006,-3036.4583399518056,261.547421381199,77,-3115.4770730653822,-2936.4246416628926,-3076.9644976043373,-2997.7695676047656,-3017.0725728091197,-3028.7416705492997,62.39606385678082
127,1,4000,8.703323602676392,0.3574604949668383,0.05792856216430664,0.0058872878756386325,rfe,10,rf,17,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.3,240,47,16,0.3,0.8,log2,10,friedman_mse,RandomForestRegressor(n_jobs=-1),robust,20,knn_brandwise,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 10, 'selector__model_name': 'rf', 'selector__k': 17, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 240, 'model__min_samples_split': 47, 'model__min_samples_leaf': 16, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.8, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3336.7260264154243,-3063.5018617258543,-3108.447503008239,-3582.595544565293,-3050.5347480548758,-3228.361136753937,205.1365640871663,94,-3269.0146196278756,-3214.822015542931,-3210.3166248780803,-3068.2929696429765,-3286.335396329936,-3209.7563252043597,76.69909479707981
128,1,4000,12.102397346496582,0.4770532392770138,0.06689453125,0.005069925345917052,rfe,11,rf,21,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.5,630,92,41,0.5,0.8,sqrt,10,poisson,RandomForestRegressor(n_jobs=-1),minmax,18,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 11, 'selector__model_name': 'rf', 'selector__k': 21, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 630, 'model__min_samples_split': 92, 'model__min_samples_leaf': 41, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.8, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3195.9937102983845,-2938.278812861741,-2970.2084210149415,-3473.972009433382,-2928.6058541416496,-3101.4117615500195,210.44497641068898,80,-3143.7146617019534,-3003.7579026806393,-3055.602034716315,-3015.024713249631,-3174.2155298838184,-3078.4629684464717,68.63558531699394
129,1,4000,0.3815654754638672,0.006533651021610273,0.04712443351745606,0.002635677700097552,kbest,13,rf,10,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.5,330,32,6,0.5,0.3,0.8,50,poisson,RandomForestRegressor(n_jobs=-1),standard,17,iterative,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 13, 'selector__model_name': 'rf', 'selector__k': 10, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 330, 'model__min_samples_split': 32, 'model__min_samples_leaf': 6, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.3, 'model__max_features': 0.8, 'model__max_depth': 50, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3190.7235612480576,-2771.4291549198247,-2877.4857751839236,-3380.591015432156,-2718.43634926419,-2987.73317120963,255.73622282288704,72,-3113.4164378582936,-2826.524953215718,-2983.003900452243,-2962.1598336207917,-2940.980447530802,-2965.21711453557,91.77329436412583
130,1,4000,4.751986885070801,1.196444685453117,0.08013668060302734,0.007946469187312477,rfe,21,rf,13,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.15,0.15,660,122,16,0.1,,0.5,50,squared_error,RandomForestRegressor(n_jobs=-1),standard,17,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 21, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 660, 'model__min_samples_split': 122, 'model__min_samples_leaf': 16, 'model__min_impurity_decrease': 0.1, 'model__max_samples': None, 'model__max_features': 0.5, 'model__max_depth': 50, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3292.8024465064605,-2925.7142555477562,-3043.904874857478,-3502.2217125754537,-2869.9373608212263,-3126.916130061675,237.39574591321264,84,-3238.4521879693066,-3078.329119866965,-3256.450817218894,-3071.1994421272334,-3150.50894713772,-3158.988102864024,77.58625920219205
131,1,4000,10.17436842918396,1.6206879550811633,0.10118799209594727,0.00910950172586338,model,19,rf,19,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.05,550,77,6,0.2,0.8,1.0,20,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,19,knn,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 19, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 550, 'model__min_samples_split': 77, 'model__min_samples_leaf': 6, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 1.0, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3132.277526136363,-2851.4110102272734,-3032.934282954546,-3338.858152235749,-2712.285257708499,-3013.553245852486,217.87467347030812,75,-3007.577089999716,-2842.8753647446647,-3048.573783000369,-2975.6950678977278,-2869.135173579545,-2948.771295844405,79.62337290418827
132,1,4000,1.233147382736206,0.19659800413807943,0.11406831741333008,0.012816470608472774,kbest,15,rf,13,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,590,77,36,0.3,,0.8,20,squared_error,RandomForestRegressor(n_jobs=-1),minmax,10,knn,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 15, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 590, 'model__min_samples_split': 77, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.3, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3053.422892450306,-2761.390285286134,-2779.0394213702,-3251.5800064628675,-2688.481555525832,-2906.782832219068,212.36817923407216,65,-2952.6642022068218,-2731.6741097996983,-2886.061010328613,-2851.205915064709,-2878.2898039476167,-2859.9790082694917,72.31212260845666
133,1,4000,2.0821061611175535,0.3026740096956306,0.13519792556762694,0.008460234128027981,model,10,rf,16,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.05,760,92,11,0.5,,0.8,50,squared_error,RandomForestRegressor(n_jobs=-1),minmax,18,knn_brandwise,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 10, 'selector__model_name': 'rf', 'selector__k': 16, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 760, 'model__min_samples_split': 92, 'model__min_samples_leaf': 11, 'model__min_impurity_decrease': 0.5, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 50, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2981.5517813262063,-2643.4287413301795,-2685.884584287307,-3094.220690509797,-2570.1139602933354,-2795.039951549365,204.83570588174504,54,-2883.7255158284183,-2712.0019937274546,-2772.2091250785475,-2747.8355048966796,-2707.2381826215483,-2764.602064430529,64.16660180719123
134,1,4000,0.5987340927124023,0.03297774693645592,0.10490756034851074,0.022643280511190952,kbest,15,rf,12,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.5,580,47,21,0.1,0.8,log2,60,friedman_mse,RandomForestRegressor(n_jobs=-1),minmax,17,simple,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 15, 'selector__model_name': 'rf', 'selector__k': 12, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 580, 'model__min_samples_split': 47, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.8, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3068.0808125720696,-2732.267920012369,-2952.2286783532672,-3502.8188329088025,-2680.049891313678,-2987.0892270320373,294.26483763775116,71,-3031.7707391299246,-2837.868107775531,-3022.612496396406,-3007.915483825476,-2963.462320120614,-2972.7258294495905,71.39427200206153
